Group,Author,uTime,Normal Time,HH:MM:SS,Text,Permalink,Likes
zoommemes,Paulo Brandão,1593015917,2020-06-24 16:25:17 PDT-0700,16:25:17,what sparks joy,,420
zoommemes,Alex Inkiow,1593015912,2020-06-24 16:25:12 PDT-0700,16:25:12,and here i am still pretending to be an ant,,535
zoommemes,Sophia Amara Anigbo,1593015905,2020-06-24 16:25:05 PDT-0700,16:25:05,me after writing my name and student id for an essay,,2600
zoommemes,Sophia Amara Anigbo,1593015900,2020-06-24 16:25:00 PDT-0700,16:25:00,hows your quarantine flabs treating yall,,2200
zoommemes,Bryan Welch,1593015894,2020-06-24 16:24:54 PDT-0700,16:24:54,give me back my senior year ,,115
zoommemes,Steven Bishop,1592993971,2020-06-24 10:19:31 PDT-0700,10:19:31,,,7900
zoommemes,Stevie Emerson,1592993962,2020-06-24 10:19:22 PDT-0700,10:19:22,,,1600
zoommemes,Edgar Uribe III,1592928758,2020-06-23 16:12:38 PDT-0700,16:12:38,,,1000
zoommemes,Jashley Nicole,1592928754,2020-06-23 16:12:34 PDT-0700,16:12:34,Im more of a Call of Duty kinda guy,,2300
zoommemes,I belong in the garbage,1592928733,2020-06-23 16:12:13 PDT-0700,16:12:13,When the professor with the harshest late policy has your back,,1200
zoommemes,Ivy Yu,1592928725,2020-06-23 16:12:05 PDT-0700,16:12:05,rave,,4200
zoommemes,Linda Silva Silva,1592928712,2020-06-23 16:11:52 PDT-0700,16:11:52,Stay safe kids,,4300
zoommemes,Amelia Angelina,1592928698,2020-06-23 16:11:38 PDT-0700,16:11:38,Where do you look in a Zoom meeting Comment if Ive missed any.,,54
zoommemes,Student Life,1592928635,2020-06-23 16:10:35 PDT-0700,16:10:35,Love Tonton Friends 3,,517
zoommemes,Janice Harper,1592915235,2020-06-23 12:27:15 PDT-0700,12:27:15,pain,,3200
zoommemes,Kankshini Pabba,1592904599,2020-06-23 09:29:59 PDT-0700,09:29:59,,,1700
zoommemes,Jeffrey Wang,1592904598,2020-06-23 09:29:58 PDT-0700,09:29:58,,,35000
zoommemes,Juliette Seremak,1592904553,2020-06-23 09:29:13 PDT-0700,09:29:13,Math is applicable to real life<comma> they said,,1800
zoommemes,Victoria Mei Brendel,1592867996,2020-06-22 23:19:56 PDT-0700,23:19:56,,,11000
zoommemes,Andrew Vuong,1592867992,2020-06-22 23:19:52 PDT-0700,23:19:52,,,187
zoommemes,Joseph Chambers,1592867983,2020-06-22 23:19:43 PDT-0700,23:19:43,waking up at 3 and realizing this is your life now,,7800
zoommemes,Hao Tang,1592867979,2020-06-22 23:19:39 PDT-0700,23:19:39,Me returning to my laptop after an 80 minute power nap to leave the Zoom lecture,,123
zoommemes,Shawn Koo,1592867973,2020-06-22 23:19:33 PDT-0700,23:19:33,I guess fires arent a big deal these days,,2700
zoommemes,Arik Schneider,1592867969,2020-06-22 23:19:29 PDT-0700,23:19:29,and thats on gaining that quarantine19 ,,9200
zoommemes,Rishabh Verma,1592867959,2020-06-22 23:19:19 PDT-0700,23:19:19,Eat<comma> sleep<comma> rinse  repeat,,154
zoommemes,Srishti Sarkar,1592867951,2020-06-22 23:19:11 PDT-0700,23:19:11,,,616
zoommemes,Michael J. Epstein,1592867945,2020-06-22 23:19:05 PDT-0700,23:19:05,Aladdin  Jasmine in 2020,,73
zoommemes,Gurtej Barhmi,1592867940,2020-06-22 23:19:00 PDT-0700,23:19:00,a visual summary of my college career as a member of the class of 2020 ,,139
zoommemes,Angel Ramirez,1592867929,2020-06-22 23:18:49 PDT-0700,23:18:49,,,189
zoommemes,Aimi Noguchi,1592867917,2020-06-22 23:18:37 PDT-0700,23:18:37,How to social distance 101,,658
zoommemes,Jeffrey Wang,1592867903,2020-06-22 23:18:23 PDT-0700,23:18:23,Check out httpswww.instagram.comcovidup2date to without losing your mind,,331
zoommemes,Armin Jorgenson,1592867870,2020-06-22 23:17:50 PDT-0700,23:17:50,Im not sure whether this triangle exists or not,,3100
zoommemes,Andres Antonio,1592867861,2020-06-22 23:17:41 PDT-0700,23:17:41,When the professor says you can take the midterm with other people,,621
zoommemes,Emily Chandler,1592867854,2020-06-22 23:17:34 PDT-0700,23:17:34,,,1500
zoommemes,Chelsey Zhu,1592867841,2020-06-22 23:17:21 PDT-0700,23:17:21,,,3900
zoommemes,Amanda Valkyrie Callender,1592867833,2020-06-22 23:17:13 PDT-0700,23:17:13,,,21
zoommemes,Jessica Block,1592867826,2020-06-22 23:17:06 PDT-0700,23:17:06,Play this shit at my funeral,,8
zoommemes,Rick Mikelsen,1592867822,2020-06-22 23:17:02 PDT-0700,23:17:02,,,746
zoommemes,Jing Winn Farlow,1592867816,2020-06-22 23:16:56 PDT-0700,23:16:56,daily mood,,3200
zoommemes,Mfon Kester David,1592867811,2020-06-22 23:16:51 PDT-0700,23:16:51,,,1000
zoommemes,Worlds Best Beauties by Shanti Gulechha,1592867807,2020-06-22 23:16:47 PDT-0700,23:16:47,One of our uni professor stalked her students on whatsapp to see if theyre online  The following voice notes said I wasnt born yesterday Youre fasting for Ramadan and Youre cheating,,90
zoommemes,Kankshini Pabba,1592867742,2020-06-22 23:15:42 PDT-0700,23:15:42,,,9300
zoommemes,Mariam Amer,1592867739,2020-06-22 23:15:39 PDT-0700,23:15:39,WFH tips for productivity Get up every hour to stretch. Go for a walk inside the house. Step into the wardrobe. Eat turkish delight and help the lion defeat the witch of Narnia. Never return,,2600
zoommemes,Nitant Patel,1592867730,2020-06-22 23:15:30 PDT-0700,23:15:30,,,19
zoommemes,Kwaku Jyamfi,1592867717,2020-06-22 23:15:17 PDT-0700,23:15:17,Hi all<comma> my name is Ej Dickson and Im a staff writer for Rolling Stone. Im doing a project for RS focusing on graduating college seniors during the pandemic and Im looking to speak to someone whos either tested positive for COVID19. If youre interested in participating please message me or email me at edicksonrollingstone.com. Thanks,,16
zoommemes,Kwaku Jyamfi,1592867698,2020-06-22 23:14:58 PDT-0700,23:14:58,huh turns out that impossible question posted on Chegg mightve been fake ,,649
zoommemes,Kwaku Jyamfi,1592867688,2020-06-22 23:14:48 PDT-0700,23:14:48,When Kim Kardashian shows up on Zoom to give your law school legal advice,,196
zoommemes,Kwaku Jyamfi,1592867678,2020-06-22 23:14:38 PDT-0700,23:14:38,Issa mood,,1100
zoommemes,Jashley Nicole,1592867669,2020-06-22 23:14:29 PDT-0700,23:14:29, Will,,1600
zoommemes,Jashley Nicole,1592867666,2020-06-22 23:14:26 PDT-0700,23:14:26,love in the time of corona  when u finally see ur best friend from afar  ,,98
zoommemes,Jashley Nicole,1592867660,2020-06-22 23:14:20 PDT-0700,23:14:20,i dont know if this is relatable or if music school is just weird,,1400
zoommemes,Jashley Nicole,1592867515,2020-06-22 23:11:55 PDT-0700,23:11:55,I have been seeing some of this thought process around here and it makes me sad. Lets not let the 1 convince us were to blame,,506
zoommemes,Jashley Nicole,1592867483,2020-06-22 23:11:23 PDT-0700,23:11:23,Who else remembers these from biology class,,4100
zoommemes,Sagar Nandeshwar,1592867476,2020-06-22 23:11:16 PDT-0700,23:11:16,,,114
zoommemes,Josué Chamberlain,1592867472,2020-06-22 23:11:12 PDT-0700,23:11:12,I never knew I would relate to this so much. It truly is harder than it looks,,288
zoommemes,Work MEMES,1592867468,2020-06-22 23:11:08 PDT-0700,23:11:08,,,12000
zoommemes,Rushali Malatkar,1592867444,2020-06-22 23:10:44 PDT-0700,23:10:44,When youre a senior and turn in your last assignment and have no job prospects,,553
zoommemes,Javier Vivas Jr.,1592867436,2020-06-22 23:10:36 PDT-0700,23:10:36,Anyone else feel this way OC,,148
zoommemes,Aviral Pandey,1592867430,2020-06-22 23:10:30 PDT-0700,23:10:30,New quarantine meme template,,467
zoommemes,Anna Banowsky,1592867426,2020-06-22 23:10:26 PDT-0700,23:10:26,How is grad school going,,5100
zoommemes,Wenna Wu,1592867421,2020-06-22 23:10:21 PDT-0700,23:10:21,,,5600
zoommemes,Folk Musician Memes,1592867402,2020-06-22 23:10:02 PDT-0700,23:10:02,hey everyone so I make redbubble stickers and I decided to make a whole bunch of quarantinethemed ones Ill leave the link below but I think they are pretty funny and yall would enjoy checking them out my insta for my business is designedbyrachel for college designs and more httpswww.redbubble.compeoplerpadnisshop,,79
zoommemes,Andrea Torres,1592867397,2020-06-22 23:09:57 PDT-0700,23:09:57,LIBERATE ,,870
zoommemes,Daniel Flint,1592867370,2020-06-22 23:09:30 PDT-0700,23:09:30,Deep fried in guilt and needing to ketchup.,,7500
zoommemes,Rachel Wang,1592867357,2020-06-22 23:09:17 PDT-0700,23:09:17,Stay home<comma> and Zoom with me A quarantine Parody... Oh<comma> dont you dare get near... See More,https://www.facebook.com/groups/zoommemes/permalink/307668276922651/,25
zoommemes,Tonton Friends,1592867309,2020-06-22 23:08:29 PDT-0700,23:08:29,how much do yall think daddy brown paid them to cover this up  ik this wasnt actually bu lol this just got approved but daddy brown still draining our wallets,,126
zoommemes,Tomi Odukoya,1592867283,2020-06-22 23:08:03 PDT-0700,23:08:03,,,3500
zoommemes,rigatomii,1592867282,2020-06-22 23:08:02 PDT-0700,23:08:02,,,36
zoommemes,Alexander Wu,1592867275,2020-06-22 23:07:55 PDT-0700,23:07:55,aight Winston<comma> call me out,,1900
zoommemes,Jesse Uwu,1592867260,2020-06-22 23:07:40 PDT-0700,23:07:40,All of us in the future looking back at 2020 ,,69
zoommemes,Arsh Gupta,1592867251,2020-06-22 23:07:31 PDT-0700,23:07:31,,,4300
zoommemes,Shady Lawendy,1592867245,2020-06-22 23:07:25 PDT-0700,23:07:25,,,9000
zoommemes,Evan Pengra Sult,1592867233,2020-06-22 23:07:13 PDT-0700,23:07:13,What do you call a college student waking up for online classes a ZOOMbie ,,1600
zoommemes,Jate Vardhanabhuti,1592867231,2020-06-22 23:07:11 PDT-0700,23:07:11,I just want to say a BIG congratulations to the class of 2020 Us seniors really had a rough last semester but we pulled through. I also want to say good luck to everyone continuing their college careers,,522
zoommemes,Sophie Gerchikov,1592867206,2020-06-22 23:06:46 PDT-0700,23:06:46,2020 does not quit,,3200
zoommemes,Jessica Rivera,1592867194,2020-06-22 23:06:34 PDT-0700,23:06:34,,,4800
zoommemes,Allison Ou,1592867173,2020-06-22 23:06:13 PDT-0700,23:06:13,,,1600
zoommemes,Shafkat Rashid,1592867168,2020-06-22 23:06:08 PDT-0700,23:06:08,,,166
zoommemes,Amber Biscevic,1592867145,2020-06-22 23:05:45 PDT-0700,23:05:45,,,1300
zoommemes,Maya Adriana,1592867141,2020-06-22 23:05:41 PDT-0700,23:05:41,only guns i be using are my fingers for tiktok dances ,,326
zoommemes,Omer Ben-Zvi,1592867130,2020-06-22 23:05:30 PDT-0700,23:05:30,My professor and I have begun to just post Kermit memes back and forth to each other about the state of my paper.,,1900
zoommemes,Amy Miller,1592845767,2020-06-22 17:09:27 PDT-0700,17:09:27,This meme did not age well lol,,438
zoommemes,Danny Yim,1592845759,2020-06-22 17:09:19 PDT-0700,17:09:19,All the students submitting takehome exams like Thanks for the approval.,,123
zoommemes,Hersh Gupta,1592845756,2020-06-22 17:09:16 PDT-0700,17:09:16,in person graduation cancelled internships cancelling jobs moving to remote work not accepting new workers running out of hair to dye and bangs to cut still dont know how to make a decent meal ... See More,https://www.facebook.com/groups/zoommemes/permalink/307413113614834/,3700
zoommemes,Allie Berges,1592845743,2020-06-22 17:09:03 PDT-0700,17:09:03,When you finally had a month without a new disaster but hear the Purge alarm on your way back home,,70
zoommemes,Johanan Sowah,1592845736,2020-06-22 17:08:56 PDT-0700,17:08:56,e I submitted this post like 2 months ago lol,,80
zoommemes,Matthew Wong,1592845732,2020-06-22 17:08:52 PDT-0700,17:08:52,Me after hearing the blasphemous propaganda that Fall 2020 is gonna be online.,,1200
zoommemes,Jacob Bauer,1592845728,2020-06-22 17:08:48 PDT-0700,17:08:48,If anyone needs me<comma> Ill be making a 60 minute rendition of Bad Romance,,573
zoommemes,Philosopher Games,1592845712,2020-06-22 17:08:32 PDT-0700,17:08:32,zoo,,356
zoommemes,Hanna Dobrynski,1592845709,2020-06-22 17:08:29 PDT-0700,17:08:29,How to humiliate yourself in a group meeting of 60 people shout at your mom that youre in a meeting<comma> and realizing you didnt mute yourself ,,371
zoommemes,Lauren Montgomery,1592798489,2020-06-22 04:01:29 PDT-0700,04:01:29,,,4100
zoommemes,Adriel Mølina,1592798478,2020-06-22 04:01:18 PDT-0700,04:01:18,Guess chevy didnt get the memo . And for the people who havent discovered mahks channel yet Edit well im glad to see my 4 month old post finally accepted.,,4
zoommemes,Fawaz Shuja Anwar,1592798474,2020-06-22 04:01:14 PDT-0700,04:01:14,My name is Gurshaan Arora<comma> and I am a student at Foothill College<comma> and an LAHS alum. I recently made a song  music video called Zoom yep<comma> its about Zoom for the Foothill ASFCs COVID19 PSA contest<comma> and won. The song has also been featured by the California Community Colleges Organization<comma> and the California State Chancellors Office. I thought it was both relevant and entertaining<comma> so I wanted to share it with you. Any support helps<comma> and Ive been trying to get Zoom to notice httpswww.youtube.comwatchvQ6QxzSIa1E,,15
zoommemes,Lacy Ellen,1592798453,2020-06-22 04:00:53 PDT-0700,04:00:53,Eels missing their daily dose of social interaction ,,5400
zoommemes,Patty Arrigo,1592798383,2020-06-22 03:59:43 PDT-0700,03:59:43,,,1200
zoommemes,Amanda Chen,1592798373,2020-06-22 03:59:33 PDT-0700,03:59:33,Doctors in 2021 after graduating from Zoom School of Medicine,,3100
zoommemes,Rameez Khan,1592798370,2020-06-22 03:59:30 PDT-0700,03:59:30,,,2
zoommemes,University Posting,1592798340,2020-06-22 03:59:00 PDT-0700,03:59:00,this man out here living in 3020,,1100
zoommemes,Marianne Touma,1592798327,2020-06-22 03:58:47 PDT-0700,03:58:47,When you thought going home to study for the rest of the semester would help you decrease your stress levels from being in college,,506
zoommemes,Tia Mehta,1592798321,2020-06-22 03:58:41 PDT-0700,03:58:41,,,2100
zoommemes,Yet Another Stolen Meme Page,1592798298,2020-06-22 03:58:18 PDT-0700,03:58:18,Sad reacs only,,2100
zoommemes,Katie Zhao,1592798277,2020-06-22 03:57:57 PDT-0700,03:57:57,No reduced tuition fees at Zoom University ,,4600
zoommemes,Adriel Mølina,1592798247,2020-06-22 03:57:27 PDT-0700,03:57:27,Does anyone here actually own more than one mask,,3000
zoommemes,イアン,1592798234,2020-06-22 03:57:14 PDT-0700,03:57:14,Some of yall,,326
zoommemes,Amrit Bhavinani,1592798230,2020-06-22 03:57:10 PDT-0700,03:57:10,,,1300
zoommemes,Camp Quarantine,1592789888,2020-06-22 01:38:08 PDT-0700,01:38:08,DONATE HERE httpsblacktrans.orgcazoommemesforblacktranslives part 3 i improvise music until we finish raising 6000 for the Black Trans Advocacy Coalition<comma> the nations leading advocacy organization for Black trans people helping address the inequities faced in health<comma> employment<comma> housing<comma> education<comma> and currently offering financial assistance to Black trans people affected by COVID19 LEARN MORE HERE httpsblacktransmen.orgwhatwedo Feel free to suggest ... See More,https://www.facebook.com/groups/zoommemes/permalink/353218495700962/,641
zoommemes,Ej Dickson,1592766195,2020-06-21 19:03:15 PDT-0700,19:03:15,Welcome to Level 3. From ArchaeologyHistory Jokes  Puns,,930
zoommemes,Varun Shukla,1592766084,2020-06-21 19:01:24 PDT-0700,19:01:24,This is my life now,,2500
zoommemes,Mark Madison,1592766071,2020-06-21 19:01:11 PDT-0700,19:01:11,To the Class of 2020<comma> I know for a lot of us graduating coronavirus and selfquarantine really changed what we thought the experience would feel and look like. Throughout the second semester<comma> I was trying to make a video that would wrap up undergrad<comma> graduation<comma> and the college experience all into one video. While graduation still feels strange and Im still figuring out what exactly postcollege life is supposed to be<comma> finishing this video brought me a sense of closure. I hope it does the same for you.,,59
zoommemes,Amelia Angelina,1592766069,2020-06-21 19:01:09 PDT-0700,19:01:09,and I oop,,986
zoommemes,The Uni Bubble,1592766058,2020-06-21 19:00:58 PDT-0700,19:00:58,,,294
zoommemes,Rhiannon O'Berry,1592766032,2020-06-21 19:00:32 PDT-0700,19:00:32,,,971
zoommemes,Science Memes,1592766006,2020-06-21 19:00:06 PDT-0700,19:00:06,To think that professors could stoop any lower,,22000
zoommemes,Mel Fine,1592765995,2020-06-21 18:59:55 PDT-0700,18:59:55,,,585
zoommemes,Kira Namiko Wales,1592765989,2020-06-21 18:59:49 PDT-0700,18:59:49,,,12000
zoommemes,Alejandro Montañez,1592765985,2020-06-21 18:59:45 PDT-0700,18:59:45,,,2400
zoommemes,Bradford Kinney,1592765981,2020-06-21 18:59:41 PDT-0700,18:59:41,Stay strong yall,,612
zoommemes,Tara Kaviani,1592765976,2020-06-21 18:59:36 PDT-0700,18:59:36,ONCE AGAIN,,147
zoommemes,Aqsa Noor,1592765972,2020-06-21 18:59:32 PDT-0700,18:59:32,Some spicy Reddit memes I came across,,346
zoommemes,Lazy Potato,1592765966,2020-06-21 18:59:26 PDT-0700,18:59:26,Hi Im a freshman at UCLA and I started a podcast called BDE big dorm energy. As a freshman I didnt feel like there was anyone I could turn to to hear about their college experiences<comma> and know what to expect for the years ahead. I created this podcast as a platform for college students<comma> professors<comma> and faculty alike to share their experiences with college life. I have recorded several episodes already where we openly discuss mental health<comma> the pressure to go out<comma> Greek life<comma> being an athlete in college<comma> a transfer student<comma> and everything in between. I am SO excited to finally share it with the world. It would mean so much to me if you followed my podcast account bigdormenergy and subscribed to it on the podcast app. I will be posting a new episode every Thursday I hope you like it,,242
zoommemes,Saagar Asnani,1592765931,2020-06-21 18:58:51 PDT-0700,18:58:51,When you want to high five your homies but COVID19 says no,,2100
zoommemes,Erick Pierre,1592765928,2020-06-21 18:58:48 PDT-0700,18:58:48,Pee on your own mask,,5700
zoommemes,Rachel Blau,1592765902,2020-06-21 18:58:22 PDT-0700,18:58:22,Last Day of classes. Going all out with these Shoutout to one of my most devoted fan Katherine Fu,,52
zoommemes,Adam Dye Benmhend,1592765896,2020-06-21 18:58:16 PDT-0700,18:58:16,,,3300
zoommemes,Amanda McCawley,1592765887,2020-06-21 18:58:07 PDT-0700,18:58:07,mm yes good,,115
zoommemes,Tristan J Philippe,1592765872,2020-06-21 18:57:52 PDT-0700,18:57:52,So I graduated from a very small high school I think I walked the stage with 7 others at most  and I have a pretty great relationship with the former Pricipal. We actually went on a day trip to the beach with another former student right before the pandemic hit. Anyways her home phone is set up as a private number so if she needs to call a student she can keep her privacy. Obviously we have each others cell but she typically calls from home and is the only private number that ever calls me. Until the faculty of my new university started working from home. Yesterday I answered the phone with a very snarky and sarcastic comment about abandonment only to find out it was the UNIVERSITY that had just accepted me calling. I almost cried. My former principal called immediately after I texted her to laugh at me and help with damage control. ,,557
zoommemes,Kevin Pham,1592765856,2020-06-21 18:57:36 PDT-0700,18:57:36,behind the scenes of professors during Zoom lectures edit lol this was posted like four months ago,,153
zoommemes,Rachel Padnis,1592765848,2020-06-21 18:57:28 PDT-0700,18:57:28,,,2
zoommemes,Niamh McIntosh-Yee,1592765843,2020-06-21 18:57:23 PDT-0700,18:57:23,,,8200
zoommemes,Jeremiah Nordstrom,1592765834,2020-06-21 18:57:14 PDT-0700,18:57:14,I didnt zone out<comma> I zoomed out its different,,1500
zoommemes,Jess Vandervort,1592765823,2020-06-21 18:57:03 PDT-0700,18:57:03,LMAO yes.,,5500
zoommemes,Mehr Gupta,1592765816,2020-06-21 18:56:56 PDT-0700,18:56:56,Who can relate ,,1400
zoommemes,Ray Sunny,1592765813,2020-06-21 18:56:53 PDT-0700,18:56:53,,,2900
zoommemes,Work MEMES,1592765809,2020-06-21 18:56:49 PDT-0700,18:56:49,Hi friends please double check where youre sending your messages. I messed up twice  Kena Haun,,256
zoommemes,Lexi Ross,1592765804,2020-06-21 18:56:44 PDT-0700,18:56:44,God damn...,,675
zoommemes,Dmitry Yelensky,1592765749,2020-06-21 18:55:49 PDT-0700,18:55:49,,,3000
zoommemes,Amir Livadic,1592765746,2020-06-21 18:55:46 PDT-0700,18:55:46,,,4300
zoommemes,Amir Livadic,1592765737,2020-06-21 18:55:37 PDT-0700,18:55:37,,,998
zoommemes,Tia Mehta,1592765731,2020-06-21 18:55:31 PDT-0700,18:55:31,Will be I ,,25
zoommemes,I be like,1592765724,2020-06-21 18:55:24 PDT-0700,18:55:24,Take rest my mate ,,4100
zoommemes,Amanda Morningstar,1592762451,2020-06-21 18:00:51 PDT-0700,18:00:51,,,137
zoommemes,Amir Livadic,1592762436,2020-06-21 18:00:36 PDT-0700,18:00:36,,,648
zoommemes,Amit Kulkarni,1592762424,2020-06-21 18:00:24 PDT-0700,18:00:24,,,18000
zoommemes,Josef Hicks,1592762391,2020-06-21 17:59:51 PDT-0700,17:59:51,Dang it,,1400
zoommemes,Incoming memes,1592762381,2020-06-21 17:59:41 PDT-0700,17:59:41,Move bitch<comma> get out the way Get out the way bitch<comma> get out the way,,3100
zoommemes,Josef Hicks,1592762379,2020-06-21 17:59:39 PDT-0700,17:59:39,New day<comma> same sun ,,2800
zoommemes,I did not slap you<comma> I high fived your face,1592762334,2020-06-21 17:58:54 PDT-0700,17:58:54,,,85
zoommemes,Alexandra,1592762310,2020-06-21 17:58:30 PDT-0700,17:58:30,,,448
zoommemes,My Jesus Jam,1592762302,2020-06-21 17:58:22 PDT-0700,17:58:22,Autorotate go brrrr.,,11000
zoommemes,Rachael Lydia Middleton,1592762291,2020-06-21 17:58:11 PDT-0700,17:58:11,No need to sugarcoat it ,,1400
zoommemes,Ph.D. Humour and Facts,1592762281,2020-06-21 17:58:01 PDT-0700,17:58:01,HaCceRmAn,,2800
zoommemes,Ada Imperial Mangalino,1592762261,2020-06-21 17:57:41 PDT-0700,17:57:41,If youre looking to get creative entrepreneurial<comma> check out this online lab where university students can collaborate on cool creativebusinessresearch projects from the comfort of their own homes. Click join<comma> fill in the google form and well match you up for an initial business date. but bear with us as we get things started. You can also be a part of the directory<comma> used to find more help. httpswww.facebook.comgroupslockdownlabmates,,10
zoommemes,Asher Caplan,1592762212,2020-06-21 17:56:52 PDT-0700,17:56:52,,,16000
zoommemes,Mfon Kester David,1592762198,2020-06-21 17:56:38 PDT-0700,17:56:38,following the news of the apparent alt tiktok scheme this morning,,5500
zoommemes,Kenta David's Wonderplorium Memeoplorium,1592762190,2020-06-21 17:56:30 PDT-0700,17:56:30,still not downloading tiktok<comma> sorry,,3100
zoommemes,Rohit Kumar,1592708925,2020-06-21 03:08:45 PDT-0700,03:08:45,As requested<comma> I put some bangers in a playlist on spotify httpsopen.spotify.complaylist4ZJ10hUKcwmCixcwmt9Vtl Also check on my debut track<comma> 1st on the playlist... See More,https://www.facebook.com/groups/zoommemes/permalink/352444602445018/,251
zoommemes,Anny Arroyo Pena,1592699962,2020-06-21 00:39:22 PDT-0700,00:39:22,,,8700
zoommemes,Neel Rathod,1592699957,2020-06-21 00:39:17 PDT-0700,00:39:17,Hey everyone<comma> my friend and I built Set with Friends httpssetwithfriends.com  a frictionless web app that lets you play the game Set with friends in realtime. You can join public games in the lobby or create a new game and invite friends by simply sharing a link. The game works smoothly on screens of any size so you can play whenever and wherever . Wed love for you to check it out and would appreciate any feedback,,2300
zoommemes,Adriel Mølina,1592699928,2020-06-21 00:38:48 PDT-0700,00:38:48,,,7700
zoommemes,Chris Mann,1592699909,2020-06-21 00:38:29 PDT-0700,00:38:29,,,2500
zoommemes,Jasmine Brown,1592647636,2020-06-20 10:07:16 PDT-0700,10:07:16,,,13000
zoommemes,Natalie DiMundo,1592647629,2020-06-20 10:07:09 PDT-0700,10:07:09,Putting the coke back in coke.,,5900
zoommemes,My H. Tran,1592647615,2020-06-20 10:06:55 PDT-0700,10:06:55,OC I made a meme,,332
zoommemes,Jeanne Givens,1592647599,2020-06-20 10:06:39 PDT-0700,10:06:39,Should we be optimistic,,850
zoommemes,Amanda Aw,1592647598,2020-06-20 10:06:38 PDT-0700,10:06:38,If you cheat<comma> dont take your class down with you Edit These quizzes are even open book. The previous time limit was enough time to find stuff in the modules. The new time prevents that,,590
zoommemes,My H. Tran,1592647583,2020-06-20 10:06:23 PDT-0700,10:06:23,1110,,843
zoommemes,Amanpreet Gill,1592647575,2020-06-20 10:06:15 PDT-0700,10:06:15,Hey everyone In response to the BLM Movement and Protests that had been taken place<comma> I started working on a side project to help the black community<comma> where I would connect college students to mentor high school students starting off with African American students from underrepresented schools. The mentors you guys could talk about what you are pursuing in college and talk to your mentees about what they want to do in life. If any of you are interested in taking part in ... See More,https://www.facebook.com/groups/zoommemes/permalink/351629432526535/,196
zoommemes,Gurshaan Arora,1592647567,2020-06-20 10:06:07 PDT-0700,10:06:07,,,302
zoommemes,Emma Tan,1592647562,2020-06-20 10:06:02 PDT-0700,10:06:02,,,2200
zoommemes,Court Duns,1592647494,2020-06-20 10:04:54 PDT-0700,10:04:54,Hi everyone So a group of us at UCLA and Chapman University have been trying to raise a goal of 50k to help keep cancer treatments funded during this pandemic. This is all going towards the Leukemia  Lymphoma Society and our team is the youngest team in this competition. We may not have any income<comma> we may be unemployed after graduating<comma> and we may be stuck in our rooms taking online classes. BUT WE STILL WANT TO MAKE A CHANGE. If anyone could donate anything<comma> it would mean the world. Hospitals are overburdened and cancer patients need to be kept safe from contracting Rona since their immune systems are compromised. To donate<comma> here is the link to our fundraising page httpbit.lyabrahamagainstcancer. Thank you so much,,109
zoommemes,Izzy Eagan,1592647480,2020-06-20 10:04:40 PDT-0700,10:04:40,,,956
zoommemes,Shanze Hassan Zaidi,1592647469,2020-06-20 10:04:29 PDT-0700,10:04:29,Early morning sunrises in summer,,2600
zoommemes,Elaine Kline,1592647463,2020-06-20 10:04:23 PDT-0700,10:04:23,,,39
zoommemes,Nick Ang,1592647449,2020-06-20 10:04:09 PDT-0700,10:04:09,No ones gonna die in vain in 2020,,3400
zoommemes,William Shin,1592647446,2020-06-20 10:04:06 PDT-0700,10:04:06,When you still have to make your bottom line despite gross housing fees dropping because of remote learning.,,13
zoommemes,Syeda Zareen Rafa,1592647431,2020-06-20 10:03:51 PDT-0700,10:03:51,,,362
zoommemes,Aaron Ocken,1592647429,2020-06-20 10:03:49 PDT-0700,10:03:49,,,315
zoommemes,Raymond Forbes,1592647427,2020-06-20 10:03:47 PDT-0700,10:03:47,Ive proven my worth to you. ,,76
zoommemes,Muskaa Zamani,1592647421,2020-06-20 10:03:41 PDT-0700,10:03:41,hearing other ppl move on while youre still stuck on the first question,,2000
zoommemes,JP Sweeney,1592647390,2020-06-20 10:03:10 PDT-0700,10:03:10,Get ready,,486
zoommemes,Bryan Silva,1592647380,2020-06-20 10:03:00 PDT-0700,10:03:00,Ok boomers,,7700
zoommemes,Ari Miller,1592647375,2020-06-20 10:02:55 PDT-0700,10:02:55,Hello Quaranteens I made an online multiplayer game called Snatch httpswww.playsnatch.io<comma> an online variant of the fastpaced board game grabbleanagramsbananagrams. It can spice up your zoom calls  with some friendly or notsofriendly  competition. I wanted to share it with all you to play with friends if you are ever bored during quarantine. My friends have really enjoyed this game no player limit<comma> and I would appreciate all your feedback as well Right now only for desktop. And if you want to receive updatesinformation about the game<comma> like this page httpswww.facebook.comPlaySnatch112764647117901,,346
zoommemes,Rachel Wang,1592647372,2020-06-20 10:02:52 PDT-0700,10:02:52,Missing the homies<comma> not the homework. ,,265
zoommemes,Joe Arnone,1592647369,2020-06-20 10:02:49 PDT-0700,10:02:49,,,868
zoommemes,Daniel Sowinski,1592647354,2020-06-20 10:02:34 PDT-0700,10:02:34,barely,,1000
zoommemes,Sarah Pritchard,1592647352,2020-06-20 10:02:32 PDT-0700,10:02:32,Dared my friend Aniqa to write this email to her instructors. The responses had us dyinggg,,3900
zoommemes,Caroline Boroughs,1592647331,2020-06-20 10:02:11 PDT-0700,10:02:11, one squeaky clean quaranteen,,1700
